date,duration,proj_year,pol_year,att_age,modal_cf_indicator,mort_rate_ann,mort_rate_mth,lapse_rate_ann,lapse_rate_mth,acq_exp_per_pol,acq_exp_perc_prem,maint_exp_per_pol,maint_exp_perc_prem,disc_rate_ann,disc_rate_mth,invt_ret_ann,invt_ret_mth,prem_tax_rate,tax_rate,premium_pp,comm_pp,prem_tax_pp,death_ben_pp,surr_ben_pp,acq_exp_pp,maint_exp_pp,resv_pp,capreq_pp,pol_if,pol_death,pol_lapse,pol_maturity,premium_if,prem_tax_if,comm_if,acq_exp_if,maint_exp_if,death_ben_if,surr_ben_if,resv_if,inc_resv_if,invt_return_if,prof_bef_tax_capreq_if,tax_if,prof_aft_tax_bef_capreq_if,capreq_if,inc_capreq_if,invt_return_on_capreq_if,tax_on_invt_return_on_capreq_if,prof_aft_tax_capreq_if,pv_premium,pv_prem_tax,pv_comm,pv_acq_exp,pv_maint_exp,pv_death_ben,pv_surr_ben,pv_cf,pv_inc_resv,pv_invt_return,pv_prof_bef_tax_capreq,pv_tax,pv_prof_aft_tax_bef_capreq,pv_inc_capreq,pv_invt_return_on_capreq,pv_tax_on_invt_return_on_capreq,pv_prof_aft_tax_capreq
2022-10-31,10,1,1.0,35.0,0,0.0006490000000000001,5.409942754519559e-5,0.18,0.016401583188387914,0.0,0.11000000000000001,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.8471167188398147,4.659524476779047e-5,0.01412573983126546,0.0,0.0,0.0,0.0,0.0,3.947574830447637,9.319048953558095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14068.409500869353,492.39433253042733,2267.857791442052,89.55414647095796,683.0853689439333,3172.2477158157267,1341.253223408585,-6022.016922257671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30,11,1,1.0,35.0,0,0.0006490000000000001,5.409942754519559e-5,0.18,0.016401583188387914,0.0,0.11000000000000001,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.833177586636376,4.582852955319837e-5,0.013893303673885568,0.0,0.0,0.0,0.0,0.0,3.8826182946824845,9.165705910639675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14114.465812724615,494.0063034453615,2275.2821677142656,89.84732344292081,681.4262837142302,3173.4671234513426,1345.64413744406,-6054.792473512433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31,12,1,1.0,35.0,0,0.0006490000000000001,5.409942754519559e-5,0.18,0.016401583188387914,0.0,0.11000000000000001,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.8194678199999998,4.507443048051554e-5,0.013664692205895604,0.0,0.0,0.0,0.0,0.0,3.818730605416724,9.014886096103108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14160.672900960219,495.6235515336076,2282.7308494624394,90.1414602,679.8258639121443,3174.8413429247826,1350.0494261894935,-6087.460406737751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-31,13,2,2.0,36.0,1,0.0007920000000000001,6.602397012978045e-5,0.12,0.010596241035318976,110.00000000000001,0.0,4.583333333333334,0.022000000000000002,0.05,0.0040741237836483535,0.0,0.0,0.035,0.0,2000.0,1000.0,70.0,200000.0,0.0,110.00000000000001,48.58333333333334,0.0,0.0,0.8107310102442455,5.4104518869996294e-5,0.008682705236884336,0.0,1638.9356399999997,57.36274739999999,819.4678199999998,90.1414602,39.812478255,10.820903773999259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12572.752368547694,440.0463328991692,1469.224544172506,0.0,642.6208794135034,3176.955135775303,1355.549694665833,-5488.355781621379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-28,14,2,2.0,36.0,0,0.0007920000000000001,6.602397012978045e-5,0.12,0.010596241035318976,0.0,0.0,4.583333333333334,0.022000000000000002,0.05,0.0040741237836483535,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.8020873485570855,5.35276800036528e-5,0.008590134007156304,0.0,0.0,0.0,0.0,0.0,3.7158504636194594,10.705536000730559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12623.975317998314,441.839136129941,1475.2103468314392,0.0,641.5080071238212,3179.192908252818,1361.0723719167884,-5525.152547743506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-31,15,2,2.0,36.0,0,0.0007920000000000001,6.602397012978045e-5,0.12,0.010596241035318976,0.0,0.0,4.583333333333334,0.022000000000000002,0.05,0.0040741237836483535,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.7935358418342948,5.295699114260782e-5,0.008498549731648132,0.0,0.0,0.0,0.0,0.0,3.6762336808866425,10.591398228521564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12675.40695608556,443.6392434629946,1481.2205363913492,0.0,640.4303790410851,3181.5539354646157,1366.6175492384812,-5561.945312487035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,16,2,2.0,36.0,0,0.0007920000000000001,6.602397012978045e-5,0.12,0.010596241035318976,0.0,0.0,4.583333333333334,0.022000000000000002,0.05,0.0040741237836483535,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.7850755075596938,5.2392386718177665e-5,0.008407941887882861,0.0,0.0,0.0,0.0,0.0,3.637039275073852,10.478477343635532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12727.048133032771,445.44668465614694,1487.2552122074896,0.0,639.3877146568208,3184.037502678417,1372.1853182989848,-5598.735700534911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-31,17,2,2.0,36.0,0,0.0007920000000000001,6.602397012978045e-5,0.12,0.010596241035318976,0.0,0.0,4.583333333333334,0.022000000000000002,0.05,0.0040741237836483535,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.7767053736922634,5.183380186074345e-5,0.008318300065569608,0.0,0.0,0.0,0.0,0.0,3.5982627429819303,10.36676037214869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12778.899702527196,447.26148958845187,1493.314474039899,0.0,638.3797368412738,3186.6429052239587,1377.77577113984,-5635.525325693772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,18,2,2.0,36.0,0,0.0007920000000000001,6.602397012978045e-5,0.12,0.010596241035318976,0.0,0.0,4.583333333333334,0.022000000000000002,0.05,0.0040741237836483535,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.7684244785544637,5.1281172392297966e-5,0.00822961396540748,0.0,0.0,0.0,0.0,0.0,3.5598996294228744,10.256234478459593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12830.96252173412,449.08368826069415,1499.3984220550515,0.0,637.4061718089675,3189.369448395666,1383.389000177575,-5672.315791036165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31,19,2,2.0,36.0,0,0.0007920000000000001,6.602397012978045e-5,0.12,0.010596241035318976,0.0,0.0,4.583333333333334,0.022000000000000002,0.05,0.0040741237836483535,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.7602318707217424,5.073443481907203e-5,0.008141873397902262,0.0,0.0,0.0,0.0,0.0,3.521945526707959,10.146886963814406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12883.237451311017,450.91331079588554,1505.5071568275107,0.0,636.4667490846356,3192.216447356402,1389.025098205236,-5709.108689041347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31,20,2,2.0,36.0,0,0.0007920000000000001,6.602397012978045e-5,0.12,0.010596241035318976,0.0,0.0,4.583333333333334,0.022000000000000002,0.05,0.0040741237836483535,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.7521266089132224,5.019352632423943e-5,0.008055068282195692,0.0,0.0,0.0,0.0,0.0,3.4843960741413196,10.038705264847886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12935.725355421793,452.7503874397627,1511.6407793415945,0.0,635.561201469524,3195.1832270422824,1394.6841583939183,-5745.905601734711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-30,21,2,2.0,36.0,0,0.0007920000000000001,6.602397012978045e-5,0.12,0.010596241035318976,0.0,0.0,4.583333333333334,0.022000000000000002,0.05,0.0040741237836483535,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.7441077618835544,4.965838476069966e-5,0.007969188644907246,0.0,0.0,0.0,0.0,0.0,3.4472469575189364,9.93167695213993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12988.42710175106,454.594948561287,1517.7993909930428,0.0,634.6892650080584,3198.2691220685497,1400.3662742943086,-5782.708100825814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-31,22,2,2.0,36.0,0,0.0007920000000000001,6.602397012978045e-5,0.12,0.010596241035318976,0.0,0.0,4.583333333333334,0.022000000000000002,0.05,0.0040741237836483535,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.7361744083159223,4.912894864393758e-5,0.007884224618988238,0.0,0.0,0.0,0.0,0.0,3.4104939086329584,9.825789728787516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13041.343561518486,456.44702465314697,1523.9830935906946,0.0,633.850678954874,3201.4734766364895,1406.0715398382301,-5819.5177478450505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
