date,pol_if,pol_death,pol_lapse,pol_maturity,premium_if,prem_tax_if,comm_if,acq_exp_if,maint_exp_if,death_ben_if,surr_ben_if,resv_if,inc_resv_if,invt_return_if,prof_bef_tax_capreq_if,tax_if,prof_aft_tax_bef_capreq_if,capreq_if,inc_capreq_if,invt_return_on_capreq_if,tax_on_invt_return_on_capreq_if,prof_aft_tax_capreq_if,pv_premium,pv_prem_tax,pv_comm,pv_acq_exp,pv_maint_exp,pv_death_ben,pv_surr_ben,pv_cf,pv_inc_resv,pv_invt_return,pv_prof_bef_tax_capreq,pv_tax,pv_prof_aft_tax_bef_capreq,pv_inc_capreq,pv_invt_return_on_capreq,pv_tax_on_invt_return_on_capreq,pv_prof_aft_tax_capreq
2024-01-01,100.0,0.0049237439515255055,0.42651087641853264,0.0,450000.0,15750.0,70400.0,0.0,9416.66666666667,623.6916700076845,842.3503012707521,-2.4710798424522202e7,250552.23094343903,-118555.83866931815,-16140.778250701842,-4035.1945626754605,-12105.58368802638,2.5073410659478777e6,-30514.548430442715,12204.60942306245,3051.1523557656124,27562.421809713163,2.7393235225922264e7,958763.2329072785,3.7224080754030896e6,0.0,575756.2432550228,66123.97800616547,188581.15195850813,0.0,1.6295584585511042e7,-6.259318966030215e6,-814816.164466951,-203704.04111673776,-611112.1233502151,-1.8449923330988535e6,501088.1040206718,125272.02600516795,1.6096962877641444e6
2024-02-01,99.56856537962989,0.004902490808015615,0.42467076088240957,0.0,348493.5135162171,12197.2729730676,69698.70270324344,0.0,7384.739292739455,620.9988298240287,838.7074683275862,-2.4460246193578776e7,156188.82814941573,-117799.75378387203,-16235.489684272487,-4058.8724210681216,-12176.617263204374,2.4768265175174377e6,-30142.648799540984,12056.078315598668,3014.019578899667,27008.090273035603,2.71165888126268e7,949080.608441937,3.675505205322202e6,0.0,569983.4224766139,65925.7300016426,188952.13846711785,0.0,1.6149878636450848e7,-6.181035774056455e6,-803917.9379525475,-200979.48448813686,-602938.453464411,-1.826348520892295e6,492107.5105466426,123026.87763666065,1.592490700337867e6
2024-03-01,99.13899212793957,0.004881329403339423,0.42283858428577376,0.0,346993.51132250746,12144.77289628776,69398.7022645015,0.0,7352.949360316565,618.3176162584712,835.0803892017185,-2.4304057365429327e7,155728.29677657373,-117044.927548452,-16129.535529084194,-4032.3838822710486,-12097.151646813147,2.446683868717901e6,-30030.962156336278,11909.357448393539,2977.3393620983848,26865.82859581826,2.6940322030252423e7,942911.2710588343,3.6290063702276563e6,0.0,566218.4600513271,65728.89930367304,189329.15474703693,0.0,1.6097598613721272e7,-6.103004990553862e6,-792854.8804870326,-198213.72012175815,-594641.1603652755,-1.8079566534675353e6,483217.66677126096,120804.41669281524,1.5757287431807062e6
2024-04-01,98.7112722142504,0.005064309035443779,0.42101344203991825,0.0,444208.2340777047,15547.288192719652,69494.84125325069,0.0,9295.461649113475,656.850329439608,936.7144055860941,-2.4148329068652738e7,248174.8967292985,-115840.19976416357,-15738.018245867359,-3934.5045614668397,-11803.513684400517,2.4166529065615614e6,-30060.904233184367,11763.180221571643,2940.795055392911,27079.775714962594,2.676443079534594e7,936755.0778371076,3.582510290878634e6,0.0,562461.2682142394,65533.483404631785,189712.22384017918,0.0,1.6045442751124134e7,-6.025226980876144e6,-781826.5971318661,-195456.64928296654,-586369.9478488994,-1.7895581388571865e6,474417.34634055843,118604.33658513961,1.5590012007637115e6
2024-05-01,98.28519446317517,0.005042434549408849,0.4191961779092116,0.0,344012.8482854951,12040.449689992327,68802.56965709895,0.0,7289.778609306459,654.0121922632061,932.6596208780189,-2.390015417192343e7,155034.67146190192,-115089.69986769243,-15830.992813638662,-3957.7482034096656,-11873.244610228976,2.3865920023283744e6,-29691.778306298627,11616.857250176674,2904.2143125441685,26531.176633702187,2.6489567665729493e7,927134.8683005314,3.5356182968051783e6,0.0,556724.8920203898,65298.277480631055,189996.12359501628,0.0,1.590050471618394e7,-5.948153272926537e6,-771118.8747527469,-192779.71868818672,-578339.1560645603,-1.7710113055730169e6,465706.5816100505,116426.64540251263,1.5419520857159912e6
2024-06-01,97.86095585071637,0.005020654547495964,0.4173867578879761,0.0,342532.1319820952,11988.624619373333,68506.4263964191,0.0,7258.396622353216,651.1863182756081,928.6223882442705,-2.3745119500461556e7,154584.3443491551,-114340.4217195941,-15725.890431319356,-3931.472607829839,-11794.417823489504,2.356900224022079e6,-29579.486377479476,11472.331017895824,2868.082754473956,26389.316817411804,2.6313776104382098e7,920982.1636533728,3.489121323922384e6,0.0,552970.1954742637,65064.396371809526,190285.90475413282,0.0,1.5847774370830227e7,-5.871334170315766e6,-760249.2839976579,-190062.32099941449,-570186.9629982443,-1.7527142673319299e6,457086.094528379,114271.52363209474,1.5253418752299664e6
2024-07-01,97.4385484382809,0.00516339974419367,0.41558444676616735,0.0,438489.80333909485,15347.14311686831,68601.31840719888,0.0,9175.790018608064,673.1238382676006,924.6026317066229,-2.3590535156112406e7,245981.20195626558,-113147.03844898335,-15360.415078804224,-3840.103769701056,-11520.31130910318,2.327320737644597e6,-29567.03828233685,11328.351372256573,2832.0878430641433,26542.99050242611,2.6138343738112655e7,914842.030833944,3.442623236771373e6,0.0,549222.9249971075,64831.83633887949,190581.58760658567,0.0,1.5795155083959516e7,-5.794770089433883e6,-749414.8603506882,-187353.71508767206,-562061.145263018,-1.7344117973246935e6,448554.66920554294,112138.66730138574,1.5087666539658352e6
2024-08-01,97.01780059177055,0.005141092782168982,0.4137899182221323,0.0,339588.64594089094,11885.602607931189,67917.72918817813,0.0,7196.01375461687,670.215014079334,920.6002756157377,-2.3344553954156097e7,154048.65096723125,-112401.30560532045,-15451.471472082074,-3862.8678680205185,-11588.603604061545,2.297753699362258e6,-29200.28866346858,11184.432318349847,2796.108079587462,26000.00929816948,2.586520756881266e7,905282.2649084423,3.395730476978739e6,0.0,543521.8145057724,64575.842487703114,190883.19264795206,0.0,1.5650800385405622e7,-5.71890677622086e6,-738876.2030482654,-184719.05076206636,-554157.152286199,-1.7160040167694879e6,440112.3320809369,110028.08302023422,1.4919311135439973e6
2024-09-01,96.59886958076619,0.005118882191424233,0.4120031386496434,0.0,338125.83132617286,11834.404096416049,67625.16626523457,0.0,7165.011916443299,667.3187600959159,916.6152446497487,-2.319050530318887e7,153607.56242085883,-111656.76215213972,-15347.009529665225,-3836.7523824163063,-11510.2571472489,2.2685534106987915e6,-29087.03324360838,11042.298436757805,2760.574609189451,25858.49992392777,2.568985152359796e7,899144.8033259291,3.349223995210294e6,0.0,539776.5371019593,64321.11038856839,191190.74058132712,0.0,1.5597449455363737e7,-5.643301089010047e6,-728178.6833141621,-182044.67082854052,-546134.0124856209,-1.6978445496188034e6,431759.5957589796,107939.8989397449,1.475530233952418e6
2024-10-01,96.18174755992517,0.0050967675556105865,0.4102240745875867,0.0,432841.5793646591,15149.455277763047,67718.60218474973,0.0,9057.588868792858,664.4350219961136,912.64746381283,-2.3036897740768023e7,243850.571711042,-110473.83907925457,-14985.560242752412,-3746.390060688103,-11239.170182064334,2.239466377455184e6,-29066.89569118509,10900.715831648744,2725.178957912186,26003.26238285732,2.5514839458716415e7,893019.381055075,3.302712734619449e6,0.0,536038.3637754951,64067.63558942141,191504.2523183313,0.0,1.5544196352377942e7,-5.567953495984421e6,-717516.7973584015,-179379.19933960037,-538137.5980188014,-1.6796814993295474e6,423495.25156161893,105873.81289040473,1.4591653399819625e6
