date,duration,proj_year,pol_year,att_age,modal_cf_indicator,mort_rate_ann,mort_rate_mth,lapse_rate_ann,lapse_rate_mth,acq_exp_per_pol,acq_exp_perc_prem,maint_exp_per_pol,maint_exp_perc_prem,disc_rate_ann,disc_rate_mth,invt_ret_ann,invt_ret_mth,prem_tax_rate,tax_rate,premium_pp,comm_pp,prem_tax_pp,death_ben_pp,surr_ben_pp,acq_exp_pp,maint_exp_pp,resv_pp,capreq_pp,pol_if,pol_death,pol_lapse,pol_maturity,premium_if,prem_tax_if,comm_if,acq_exp_if,maint_exp_if,death_ben_if,surr_ben_if,resv_if,inc_resv_if,invt_return_if,prof_bef_tax_capreq_if,tax_if,prof_aft_tax_bef_capreq_if,capreq_if,inc_capreq_if,invt_return_on_capreq_if,tax_on_invt_return_on_capreq_if,prof_aft_tax_capreq_if,pv_premium,pv_prem_tax,pv_comm,pv_acq_exp,pv_maint_exp,pv_death_ben,pv_surr_ben,pv_cf,pv_inc_resv,pv_invt_return,pv_prof_bef_tax_capreq,pv_tax,pv_prof_aft_tax_bef_capreq,pv_inc_capreq,pv_invt_return_on_capreq,pv_tax_on_invt_return_on_capreq,pv_prof_aft_tax_capreq
2022-12-01,12,1,1,35,0.0,0.0006785,5.655925757297453e-5,0.22499999999999998,0.02101701913147258,0.0,0.12,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,5.0,-7267.109162113034,0.0,0.7911454885294865,4.4746601463436e-5,0.016626579428023414,0.0,0.0,0.0,0.0,0.0,3.9557274426474325,8.949320292687199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11521.867763483418,403.26537172191973,2036.3632394570252,92.63364106407856,604.3329664682255,2305.5377641224277,1157.3920555664686,-4922.342725083274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,13,2,2,36,1.0,0.000828,6.902619936055565e-5,0.15000000000000002,0.013451947011868914,120.0,0.0,5.0,0.024,0.05,0.0040741237836483535,0.0,0.0,0.035,0.0,2000.0,1000.0,70.0,200000.0,0.0,120.0,53.0,-7428.553334452782,0.0,0.7744741624999997,5.345900794032435e-5,0.010417466268269431,0.0,1548.9483249999994,54.21319137499998,774.4741624999997,92.93689949999997,41.047130612499984,10.691801588064871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11559.58736034597,404.585557612109,2043.0297628050432,92.93689949999997,602.3427178773029,2304.13617452751,1161.1810559823775,-4951.375192041628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,14,2,2,36,0.0,0.000828,6.902619936055565e-5,0.15000000000000002,0.013451947011868914,0.0,0.0,5.0,0.024,0.05,0.0040741237836483535,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,5.0,-6769.63840320839,0.0,0.7640032372237899,5.273623976471922e-5,0.010276621658927818,0.0,0.0,0.0,0.0,0.0,3.8200161861189494,10.547247952943843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10051.423617929391,351.7998266275288,1273.7238528471266,0.0,563.5823749665352,2302.831708928852,1165.9118513396772,-4393.574003219671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,15,2,2,36,0.0,0.000828,6.902619936055565e-5,0.15000000000000002,0.013451947011868914,0.0,0.0,5.0,0.024,0.05,0.0040741237836483535,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,5.0,-6888.467394084915,0.0,0.7536738793250973,5.202324344713753e-5,0.01013768127499666,0.0,0.0,0.0,0.0,0.0,3.7683693966254865,10.404648689427505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10092.374361950722,353.23310266827536,1278.9131614898113,0.0,562.0428999195146,2301.666482410995,1170.6619205428576,-4425.856794919268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,16,2,2,36,0.0,0.000828,6.902619936055565e-5,0.15000000000000002,0.013451947011868914,0.0,0.0,5.0,0.024,0.05,0.0040741237836483535,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,5.0,-7009.066281909008,0.0,0.7434841748066535,5.131988687162227e-5,0.010000619371263337,0.0,0.0,0.0,0.0,0.0,3.7174208740332677,10.263977374324455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10133.491944372228,354.6722180530281,1284.1236120182577,0.0,560.5490100654976,2300.639107879584,1175.4313421159527,-4458.076654239908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,17,2,2,36,0.0,0.000828,6.902619936055565e-5,0.15000000000000002,0.013451947011868914,0.0,0.0,5.0,0.024,0.05,0.0040741237836483535,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,5.0,-7131.461428389049,0.0,0.7334322355485187,5.062603970843006e-5,0.009865410550591655,0.0,0.0,0.0,0.0,0.0,3.667161177742593,10.125207941686012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10174.777044914204,356.1171965719972,1289.3552905671258,0.0,559.100190012476,2299.7482190122632,1180.220194902913,-4490.23595384743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,18,2,2,36,0.0,0.000828,6.902619936055565e-5,0.15000000000000002,0.013451947011868914,0.0,0.0,5.0,0.024,0.05,0.0040741237836483535,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,5.0,-7255.679587877565,0.0,0.7235161989582186,4.994157338988145e-5,0.009732029759215834,0.0,0.0,0.0,0.0,0.0,3.6175809947910933,9.98831467797629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10216.230346066208,357.56806211231736,1294.6082836219982,0.0,557.6959317477327,2298.992469986058,1185.028558068909,-4522.337040529192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,19,2,2,36,0.0,0.000828,6.902619936055565e-5,0.15000000000000002,0.013451947011868914,0.0,0.0,5.0,0.024,0.05,0.0040741237836483535,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,5.0,-7381.747913219461,0.0,0.7137342276256129,4.9266361086537765e-5,0.009600452282098128,0.0,0.0,0.0,0.0,0.0,3.5686711381280647,9.853272217307554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10257.852533098347,359.0248386584422,1299.8826780208108,0.0,556.3357345397488,2298.3705352084808,1189.85651110164,-4554.382235569224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,20,2,2,36,0.0,0.000828,6.902619936055565e-5,0.15000000000000002,0.013451947011868914,0.0,0.0,5.0,0.024,0.05,0.0040741237836483535,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,5.0,-7509.693961687351,0.0,0.7040845089824282,4.860027768370003e-5,0.009470653738349204,0.0,0.0,0.0,0.0,0.0,3.520422544912141,9.720055536740006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10299.6442940726,360.4875502925411,1305.1785609552878,0.0,555.0191048414429,2297.8811090523027,1194.704133812648,-4586.373835118377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,21,2,2,36,0.0,0.000828,6.902619936055565e-5,0.15000000000000002,0.013451947011868914,0.0,0.0,5.0,0.024,0.05,0.0040741237836483535,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,5.0,-7639.5457010053115,0.0,0.6945652549663953,4.794319975822557e-5,0.009342610076710445,0.0,0.0,0.0,0.0,0.0,3.4728262748319767,9.588639951645114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10341.606319854198,361.95622119489707,1310.4960199723837,0.0,553.7455561947259,2297.522905593949,1199.5715063386372,-4618.314110559606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,22,2,2,36,0.0,0.000828,6.902619936055565e-5,0.15000000000000002,0.013451947011868914,0.0,0.0,5.0,0.024,0.05,0.0040741237836483535,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,5.0,-7771.331515462341,0.0,0.6851747016899267,4.729500555565813e-5,0.009216297571097322,0.0,0.0,0.0,0.0,0.0,3.4258735084496332,9.459001111131625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10383.739304123044,363.4308756443067,1315.8351429757297,0.0,552.5146091363537,2297.294658355461,1204.4587091427984,-4650.205308868395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,23,2,2,36,0.0,0.000828,6.902619936055565e-5,0.15000000000000002,0.013451947011868914,0.0,0.0,5.0,0.024,0.05,0.0040741237836483535,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,5.0,-7905.080212116881,0.0,0.6759111091132737,4.665557496766711e-5,0.009091692816203032,0.0,0.0,0.0,0.0,0.0,3.3795555455663684,9.331114993533422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10426.043943385177,364.91153801848134,1321.1960182270875,0.0,551.3257911050591,2297.1951200499834,1209.3658230161395,-4682.049652968426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,24,2,2,36,0.0,0.000828,6.902619936055565e-5,0.15000000000000002,0.013451947011868914,0.0,0.0,5.0,0.024,0.05,0.0040741237836483535,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,5.0,-8040.821027093761,0.0,0.666772760722103,4.602478950979195e-5,0.008968772723161562,0.0,0.0,0.0,0.0,0.0,3.333863803610515,9.204957901958391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10468.520936984285,366.3982327944501,1326.578734347808,0.0,550.1786363499463,2297.2230623307264,1214.292929078821,-4713.849342082533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,25,3,3,37,1.0,0.0010004999999999999,8.341325710492509e-5,0.10500000000000001,0.009201699575916766,0.0,0.0,5.0,0.024,0.060000000000000005,0.004867550565343048,0.0,0.0,0.035,0.0,2000.0,400.0,70.0,200000.0,0.0,0.0,53.0,-8178.5836319749005,0.0,0.6577579632094317,5.486573409800018e-5,0.006051986313117922,0.0,1315.5159264188635,46.04305742466022,263.1031852837727,0.0,34.86117205009988,10.973146819600036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10511.170987113273,367.8909845489647,1331.9833803202964,0.0,549.0726858401306,2297.377275543355,1219.2401087814972,-4745.606552079029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,26,3,3,37,0.0,0.0010004999999999999,8.341325710492509e-5,0.10500000000000001,0.009201699575916766,0.0,0.0,5.0,0.024,0.060000000000000005,0.004867550565343048,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,5.0,-6795.7675813447795,0.0,0.6516511111622159,5.435634167808403e-5,0.005995797582500884,0.0,0.0,0.0,0.0,0.0,3.258255555811079,10.871268335616806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9240.415376683792,323.41453818393285,1074.0830234341577,0.0,516.7144643346853,2297.5867287801325,1225.1748216622855,-3803.4418002885977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,27,3,3,37,0.0,0.0010004999999999999,8.341325710492509e-5,0.10500000000000001,0.009201699575916766,0.0,0.0,5.0,0.024,0.060000000000000005,0.004867550565343048,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,5.0,-6900.223005606293,0.0,0.6456009572380369,5.385167863328212e-5,0.00594013052746026,0.0,0.0,0.0,0.0,0.0,3.2280047861901844,10.770335726656425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9285.393565774573,324.9887748021102,1079.3111768621,0.0,515.9554828381948,2297.8990800251145,1231.1384220581117,-3836.1006291889416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,28,3,3,37,0.0,0.0010004999999999999,8.341325710492509e-5,0.10500000000000001,0.009201699575916766,0.0,0.0,5.0,0.024,0.060000000000000005,0.004867550565343048,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,5.0,-7005.965572393896,0.0,0.6396069750319434,5.3351701054442896e-5,0.005884980304579872,0.0,0.0,0.0,0.0,0.0,3.198034875159717,10.670340210888579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9330.590688475091,326.57067409662835,1084.564778591216,0.0,515.2232049776635,2298.313884264536,1237.1310505804163,-3868.7870959646316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,29,3,3,37,0.0,0.0010004999999999999,8.341325710492509e-5,0.10500000000000001,0.009201699575916766,0.0,0.0,5.0,0.024,0.060000000000000005,0.004867550565343048,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,5.0,-7113.011142405049,0.0,0.6336686430263091,5.2856365440082516e-5,0.005830342115411487,0.0,0.0,0.0,0.0,0.0,3.1683432151315456,10.571273088016502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9376.007810455763,328.16027336595187,1089.8439524923988,0.0,514.5174785087062,2298.8307031003346,1243.1528485250724,-3901.502554463299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,30,3,3,37,0.0,0.0010004999999999999,8.341325710492509e-5,0.10500000000000001,0.009201699575916766,0.0,0.0,5.0,0.024,0.060000000000000005,0.004867550565343048,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,5.0,-7221.375771779225,0.0,0.6277854445454576,5.2365628692599944e-5,0.005776211206057322,0.0,0.0,0.0,0.0,0.0,3.138927222727288,10.47312573851999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9421.646002574209,329.75761009009744,1095.148823039489,0.0,513.8381530661605,2299.4491047008223,1249.2039578757185,-3934.2483538019205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,31,3,3,37,0.0,0.0010004999999999999,8.341325710492509e-5,0.10500000000000001,0.009201699575916766,0.0,0.0,5.0,0.024,0.060000000000000005,0.004867550565343048,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,5.0,-7331.075714506226,0.0,0.6219568677107077,5.187944811452714e-5,0.005722582866756425,0.0,0.0,0.0,0.0,0.0,3.1097843385535384,10.37588962290543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9467.506340900502,331.3627219315177,1100.4795153122095,0.0,513.1850801489077,2300.168663751866,1255.2845213071053,-3967.0258384488952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,32,3,3,37,0.0,0.0010004999999999999,8.341325710492509e-5,0.10500000000000001,0.009201699575916766,0.0,0.0,5.0,0.024,0.060000000000000005,0.004867550565343048,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,5.0,-7442.127424864175,0.0,0.6161824053958367,5.139778140481411e-5,0.005669452431474887,0.0,0.0,0.0,0.0,0.0,3.0809120269791834,10.279556280962822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9513.58990674254,332.9756467359891,1105.836154999116,0.0,512.5581131048434,2300.98896140859,1261.3946821884601,-3999.836348305542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,33,3,3,37,0.0,0.0010004999999999999,8.341325710492509e-5,0.10500000000000001,0.009201699575916766,0.0,0.0,5.0,0.024,0.060000000000000005,0.004867550565343048,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,5.0,-7554.5475598875455,0.0,0.610461555182957,5.0920586655148404e-5,0.005616815277499875,0.0,0.0,0.0,0.0,0.0,3.0523077759147847,10.18411733102968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9559.897786671547,334.5964225335043,1111.2188684005587,0.0,511.95710711600015,2301.90958524758,1267.5345845868674,-4032.6812187870373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,34,3,3,37,0.0,0.0010004999999999999,8.341325710492509e-5,0.10500000000000001,0.009201699575916766,0.0,0.0,5.0,0.024,0.060000000000000005,0.004867550565343048,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,5.0,-7668.352981865613,0.0,0.6047938193188019,5.044782234630883e-5,0.005564666825037411,0.0,0.0,0.0,0.0,0.0,3.02396909659401,10.089564469261767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9606.43107254768,336.22508753916907,1116.6277824316617,0.0,511.381919183819,2302.9301292195905,1273.704373270665,-4065.5617809027754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,35,3,3,37,0.0,0.0010004999999999999,8.341325710492509e-5,0.10500000000000001,0.009201699575916766,0.0,0.0,5.0,0.024,0.060000000000000005,0.004867550565343048,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,5.0,-7783.560760871698,0.0,0.5991787046714182,4.9979447344552986e-5,0.005513002536813911,0.0,0.0,0.0,0.0,0.0,2.995893523357091,9.995889468910597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9653.190861545789,337.8616801541029,1122.0630246253147,0.0,510.8324081145687,2304.050193602757,1279.9041937128586,-4098.479361336187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
