date,duration,proj_year,pol_year,att_age,modal_cf_indicator,mort_rate_ann,mort_rate_mth,lapse_rate_ann,lapse_rate_mth,acq_exp_per_pol,acq_exp_perc_prem,maint_exp_per_pol,maint_exp_perc_prem,disc_rate_ann,disc_rate_mth,invt_ret_ann,invt_ret_mth,prem_tax_rate,tax_rate,premium_pp,comm_pp,prem_tax_pp,death_ben_pp,surr_ben_pp,acq_exp_pp,maint_exp_pp,resv_pp,capreq_pp,pol_if,pol_death,pol_lapse,pol_maturity,premium_if,prem_tax_if,comm_if,acq_exp_if,maint_exp_if,death_ben_if,surr_ben_if,resv_if,inc_resv_if,invt_return_if,prof_bef_tax_capreq_if,tax_if,prof_aft_tax_bef_capreq_if,capreq_if,inc_capreq_if,invt_return_on_capreq_if,tax_on_invt_return_on_capreq_if,prof_aft_tax_capreq_if,pv_premium,pv_prem_tax,pv_comm,pv_acq_exp,pv_maint_exp,pv_death_ben,pv_surr_ben,pv_cf,pv_inc_resv,pv_invt_return,pv_prof_bef_tax_capreq,pv_tax,pv_prof_aft_tax_bef_capreq,pv_inc_capreq,pv_invt_return_on_capreq,pv_tax_on_invt_return_on_capreq,pv_prof_aft_tax_capreq
2021-12-31,0,0,0.0,34.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20183.417212130542,706.4196024245681,4537.475614302497,533.0165161538462,973.38955697517,5382.799326290792,1454.1599245360032,-6596.156671447665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-31,1,1,1.0,35.0,1,0.0006490000000000001,5.409942754519559e-5,0.12,0.010596241035318976,220.00000000000003,0.11000000000000001,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,2000.0,2000.0,70.0,200000.0,0.0,440.00000000000006,48.58333333333334,0.0,0.0,0.98935023278771,5.409942754519559e-5,0.010595667784744835,0.0,2000.0,70.0,2000.0,440.00000000000006,48.58333333333334,10.819885509039118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18242.944988434214,638.5030745951966,2545.782649167398,93.32102802318052,927.833798566998,5389.601325075824,1458.9204657306361,-7188.982647274981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-28,2,1,1.0,35.0,0,0.0006490000000000001,5.409942754519559e-5,0.12,0.010596241035318976,0.0,0.11000000000000001,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9788138831170958,5.35232812355211e-5,0.01048282638937854,0.0,0.0,0.0,0.0,0.0,4.534521900277005,10.70465624710422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18302.667643187317,640.5933675115552,2554.1168791028094,93.6265367851357,926.3219182396203,5396.540821096813,1463.6965916983627,-7227.771528753021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-31,3,1,1.0,35.0,0,0.0006490000000000001,5.409942754519559e-5,0.12,0.010596241035318976,0.0,0.11000000000000001,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9683897431177411,5.2953270749924866e-5,0.010371186728604808,0.0,0.0,0.0,0.0,0.0,4.486230297620023,10.590654149984973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18362.585814371185,642.6905035029906,2562.478393138314,93.93304570327871,924.8535381062667,5403.617037319113,1468.4883534596745,-7266.524943141547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30,4,1,1.0,35.0,0,0.0006490000000000001,5.409942754519559e-5,0.12,0.010596241035318976,0.0,0.11000000000000001,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9580766177827678,5.23893307433088e-5,0.010260736004229973,0.0,0.0,0.0,0.0,0.0,4.438452989289647,10.47786614866176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18422.70014205573,644.7945049719498,2570.867280594956,94.24055805186065,923.4282845972605,5410.829207233291,1473.2958022020912,-7305.244504404322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-31,5,1,1.0,35.0,0,0.0006490000000000001,5.409942754519559e-5,0.12,0.010596241035318976,0.0,0.11000000000000001,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9478733248318431,5.183139656648489e-5,0.010151461554358162,0.0,0.0,0.0,0.0,0.0,4.391184498171019,10.366279313296978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18483.011268406302,646.9053943942197,2579.283631086193,94.54907711585165,922.0457884150005,5418.176574750397,1478.1189892807067,-7343.9318133639335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-30,6,1,1.0,35.0,0,0.0006490000000000001,5.409942754519559e-5,0.12,0.010596241035318976,0.0,0.11000000000000001,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9377786945756446,5.127940425876394e-5,0.010043350851939735,0.0,0.0,0.0,0.0,0.0,4.3444194054792815,10.255880851752787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18543.519837690514,649.0231943191671,2587.7275345188546,94.858606190976,920.7056844894262,5425.658394098383,1482.9579662187386,-7382.588457854967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31,7,1,1.0,35.0,0,0.0006490000000000001,5.409942754519559e-5,0.12,0.010596241035318976,0.0,0.11000000000000001,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9277915697817687,5.073329054062319e-5,0.009936391503335222,0.0,0.0,0.0,0.0,0.0,4.298152350138372,10.146658108124637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18604.226496285155,651.1479273699796,2596.1990810941006,95.16914858374734,919.407611933959,5433.273929719639,1487.8127847080777,-7421.216012875651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31,8,1,1.0,35.0,0,0.0006490000000000001,5.409942754519559e-5,0.12,0.010596241035318976,0.0,0.11000000000000001,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9179108055420677,5.019299280645207e-5,0.009830571246894525,0.0,0.0,0.0,0.0,0.0,4.25237802816644,10.038598561290414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18665.131892683083,653.2796162439071,2604.6983613083867,95.48070761150396,918.1512140019175,5441.022456169657,1492.6834966098406,-7459.816040737871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-30,9,1,1.0,35.0,0,0.0006490000000000001,5.409942754519559e-5,0.12,0.010596241035318976,0.0,0.11000000000000001,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.9081352691413991,4.965844911737521e-5,0.009725877951551267,0.0,0.0,0.0,0.0,0.0,4.207091192067811,9.931689823475041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18726.23667750015,655.4182837125044,2613.22546595443,95.79328660244424,916.9361380433993,5448.903258016782,1497.570153954924,-7498.390091215664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-31,10,1,1.0,35.0,0,0.0006490000000000001,5.409942754519559e-5,0.12,0.010596241035318976,0.0,0.11000000000000001,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.8984638399277728,4.9129598194151816e-5,0.009622299615432102,0.0,0.0,0.0,0.0,0.0,4.162286650231413,9.825919638830364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18787.541503482156,657.5639526218746,2621.7804861221803,96.10688889566224,915.7620354626246,5456.9156297430745,1502.47280894456,-7536.939701692181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-30,11,1,1.0,35.0,0,0.0006490000000000001,5.409942754519559e-5,0.12,0.010596241035318976,0.0,0.11000000000000001,4.583333333333334,0.022000000000000002,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,4.583333333333334,0.0,0.0,0.8888954091838818,4.860637941015075e-5,0.009519824364480841,0.0,0.0,0.0,0.0,0.0,4.1179592663356255,9.72127588203015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18849.04702551182,659.7166458929128,2630.363513199791,96.42151784118334,914.6285616757386,5465.058875646237,1507.391513950874,-7575.466397305085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
