date,duration,pol_year,att_age,modal_cf_indicator,mort_rate_ann,mort_rate_mth,lapse_rate_ann,lapse_rate_mth,acq_exp_per_pol,acq_exp_perc_prem,maint_exp_per_pol,maint_exp_perc_prem,disc_rate_ann,disc_rate_mth,invt_ret_ann,invt_ret_mth,prem_tax_rate,tax_rate,premium_pp,comm_pp,prem_tax_pp,death_ben_pp,surr_ben_pp,acq_exp_pp,maint_exp_pp,resv_pp,capreq_pp,pol_if,pol_death,pol_lapse,pol_maturity,premium_if,prem_tax_if,comm_if,acq_exp_if,maint_exp_if,death_ben_if,surr_ben_if,resv_if,inc_resv_if,invt_return_if,prof_bef_tax_capreq_if,tax_if,prof_aft_tax_bef_capreq_if,capreq_if,inc_capreq_if,invt_return_on_capreq_if,tax_on_invt_return_on_capreq_if,prof_aft_tax_capreq_if,pv_premium,pv_prem_tax,pv_comm,pv_acq_exp,pv_maint_exp,pv_death_ben,pv_surr_ben,pv_cf,pv_inc_resv,pv_invt_return,pv_prof_bef_tax_capreq,pv_tax,pv_prof_aft_tax_bef_capreq,pv_inc_capreq,pv_invt_return_on_capreq,pv_tax_on_invt_return_on_capreq,pv_prof_aft_tax_capreq
2024-01-01,82,7,33,1.0,0.00058512,4.87730813472087e-5,0.07500000000000001,0.006475736578073321,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,2000.0,400.0,70.0,119405.22965290002,1500.0,0.0,53.0,-47952.26864331832,0.0,1.0,4.87730813472087e-5,0.006475420736446416,0.0,2000.0,70.0,400.0,0.0,53.0,5.823760979143029,9.713131104669625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54415.62494906585,1904.5468732173065,4384.282210798967,0.0,1710.11174465587,792.4469950569613,2141.5561680620835,-43482.680957274664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,83,7,33,0.0,0.00058512,4.87730813472087e-5,0.07500000000000001,0.006475736578073321,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,119405.22965290002,1500.0,0.0,5.0,-46879.54799401308,0.0,0.9934758061822063,4.8454876311408495e-5,0.006433173836510079,0.0,0.0,0.0,0.0,0.0,4.967379030911031,5.785765633766596,9.649760754765119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52587.22006567043,1840.5527022984666,3997.325713975967,0.0,1662.536697297899,789.2174993308203,2138.853934580612,-42158.733518186666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,84,7,33,0.0,0.00058512,4.87730813472087e-5,0.07500000000000001,0.006475736578073321,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,119405.22965290002,1500.0,0.0,5.0,-47296.34324138115,0.0,0.9869941774693848,4.8138747306935645e-5,0.006391202563537128,0.0,0.0,0.0,0.0,0.0,4.934970887346924,5.748018177387573,9.586803845305692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52759.376940034665,1846.5781929012148,4010.411918188217,0.0,1662.995768885951,786.0154264214206,2136.2062250397958,-42317.16940859807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,85,8,34,1.0,0.0006072,5.0614087445333134e-5,0.07500000000000001,0.006475736578073321,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,2000.0,400.0,70.0,122987.38654248702,2000.0,0.0,53.0,-47716.68429625501,0.0,0.9805548361585408,4.9629888222272685e-5,0.006349493429236028,0.0,1961.1096723170815,68.63883853109786,392.2219344634163,0.0,51.96940631640266,6.103850246853074,12.698986858472056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52932.09741120729,1852.6234093922565,4023.5409632277942,0.0,1663.4888575943166,782.8406182149308,2133.6128044963834,-42475.99075828161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,86,8,34,0.0,0.0006072,5.0614087445333134e-5,0.07500000000000001,0.006475736578073321,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,122987.38654248702,2000.0,0.0,5.0,-46645.012068271186,0.0,0.9741557128410824,4.930600243510938e-5,0.0063080564897006,0.0,0.0,0.0,0.0,0.0,4.870778564205412,6.064016380351603,12.6161129794012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51137.85348918898,1789.8248721216157,3643.2070223306996,0.0,1616.7951466153497,779.2995844430492,2127.8987107558005,-41180.82815292246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,87,8,34,0.0,0.0006072,5.0614087445333134e-5,0.07500000000000001,0.006475736578073321,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,122987.38654248702,2000.0,0.0,5.0,-47062.8653920495,0.0,0.9677983503489467,4.898423033401074e-5,0.00626688996858157,0.0,0.0,0.0,0.0,0.0,4.838991751744733,6.024442470575196,12.53377993716314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51305.265514532795,1795.6842930086493,3655.13393409449,0.0,1617.2013889807292,775.7867921145398,2122.2487844382904,-41339.2103218961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,88,8,34,1.0,0.0006072,5.0614087445333134e-5,0.07500000000000001,0.006475736578073321,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,2000.0,400.0,70.0,122987.38654248702,2000.0,0.0,53.0,-47484.27426682263,0.0,0.961482476150031,4.86645581250131e-5,0.00622599210112216,0.0,1922.9649523000621,67.30377333050217,384.5929904600124,0.0,50.958571235951645,5.985126821040313,12.45198420224432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51473.225603284,1801.5628961149414,3667.0998914638003,0.0,1617.6408521521146,772.3020737278144,2116.662694774466,-41497.95719505086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,89,8,34,0.0,0.0006072,5.0614087445333134e-5,0.07500000000000001,0.006475736578073321,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,122987.38654248702,2000.0,0.0,5.0,-46410.624441284046,0.0,0.9552078194907838,4.8346972104172516e-5,0.006185361134082433,0.0,0.0,0.0,0.0,0.0,4.7760390974539195,5.946067746334702,12.370722268164865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49712.47531049539,1739.93663586734,3293.2529744309463,0.0,1571.8111910252642,768.8452629294115,2111.1401134416014,-40227.48913280083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,90,8,34,0.0,0.0006072,5.0614087445333134e-5,0.07500000000000001,0.006475736578073321,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,0.0,0.0,0.0,122987.38654248702,2000.0,0.0,5.0,-46826.483339954604,0.0,0.9489741113845972,4.803145865697731e-5,0.006144995325664139,0.0,0.0,0.0,0.0,0.0,4.744870556922986,5.907263572045152,12.289990651328278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49875.22101859094,1745.6327356506843,3304.034227706186,0.0,1572.1652172447803,765.4161945066841,2105.680714548606,-40382.291928934006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,91,8,34,1.0,0.0006072,5.0614087445333134e-5,0.07500000000000001,0.006475736578073321,0.0,0.0,5.0,0.024,0.04,0.0032737397821989145,0.0,0.0,0.035,0.0,2000.0,400.0,70.0,122987.38654248702,2000.0,0.0,53.0,-47245.880818879836,0.0,0.9427810846002761,4.771800425776439e-5,0.006104892945436042,0.0,1885.5621692005523,65.99467592201933,377.11243384011044,0.0,49.967397483814636,5.86871263468571,12.209785890872084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50038.499513785464,1751.3474829824927,3314.8507759991744,0.0,1572.5516730322374,762.0147043805347,2100.2841746211043,-40537.45070276992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
